id,date,bank_category,bank_name,atms_crms_onsite,atms_crms_offsite,pos,micro_atms,bharat_qr,upi_qr,credit_cards,debit_cards,cc_pay_trns_at_pos_vol,cc_pay_trns_at_pos_val,cc_pay_trns_online_vol,cc_pay_trns_online_val,cc_pay_trns_other_vol,cc_pay_trns_other_val,cc_cash_withdraw_atm_val,cc_cash_withdraw_atm_vol,dc_pay_trns_at_pos_vol,dc_pay_trns_at_pos_val,dc_pay_trns_online_vol,dc_pay_trns_online_val,dc_pay_trns_other_vol,dc_pay_trns_other_val,dc_cash_withdraw_atm_val,dc_cash_withdraw_atm_vol,dc_cash_withdraw_pos_val,dc_cash_withdraw_pos_vol
1187,01-10-2023,Foreign Banks,Standard Chartered Bank,101,64,0,0,0,0,1019544,1116228,1311745,4073387.53,1329100,6072610.77,0,0,2275,13840.64,674774,1608615.67,87536,515718.43,31,698.2,767260,3747104.41,0,0
1188,01-10-2023,Public Sector Banks,State Bank of India,25629,39389,1234687,54235,827443,3165588,18067139,252794722,28031535,98331879.05,27103421,255728269.7,0,0,137252,530941.81,42557623,98721572.01,12993567,37801483.83,1539,22392.18,186706471,936941000,28301,26885.38
1189,01-10-2023,Small Finance Banks,Suryoday Small Finance Bank,0,0,0,67,0,0,0,696552,0,0,0,0,0,0,0,0,28708,34391.28,699,2449.73,0,0,310297,961286.93,0,0
1190,01-10-2023,Private Sector Banks,Tamilnad Mercantile Bank,490,663,1984,0,0,110380,32715,2282921,48395,209481.72,17753,108929.4,0,0,2178,8376.36,396043,997618.21,66916,153840.21,92,262.64,5120203,21432462.3,0,0
1191,01-10-2023,Public Sector Banks,UCO Bank,2250,233,11137,3568,804,900686,0,12739420,0,0,0,0,0,0,0,0,1578160,3528071.77,340137,956386.83,936,16709.24,7255537,32976352.1,690,668.73
1192,01-10-2023,Small Finance Banks,Ujjivan Small Finance Bank,553,4,0,0,0,540441,0,9665815,0,0,0,0,0,0,0,0,248205,431759.65,90270,228151.6,0,0,3702376,15883934.3,52,35.4
1193,01-10-2023,Public Sector Banks,Union Bank of India,7847,2230,39902,8016,207148,279417,772992,53347475,781607,3195524.5,1008934,2706987.24,0,0,23521,119432.33,6271175,13038828.46,3056245,6452826.97,2717,10610.43,46519791,143268862.9,12242,10937.89
1194,01-10-2023,Small Finance Banks,Unity Small Finance Bank,231,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,1,0.02,0,0,21,57.7,0,0
1195,01-10-2023,Small Finance Banks,Utkarsh Small Finance Bank,307,7,0,566,0,30831,99,1763248,92,374.99,67,458.02,0,0,0,0,38475,76778.01,11655,27882.99,15,115.25,373025,1600493.68,0,0
1196,01-10-2023,Foreign Banks,Woori Bank,0,0,0,0,0,0,0,1089,0,0,0,0,0,0,0,0,3082,10913.52,1335,4442.47,0,0,779,5303,0,0
1197,01-10-2023,Private Sector Banks,Yes Bank,1126,171,73325,91616,403468,162494208,1686003,4908619,3191194,9496016.26,1056812,11297736.45,0,0,20146,93256.5,841090,2019247.19,282439,1116264.61,52,1003.36,2986291,13726190.97,309,309.1
1198,01-11-2023,Small Finance Banks,AU Small Finance Bank,493,2,0,392,0,1120133,781173,2832277,960742,5888899.78,1212998,9902968.94,890,517.27,4872,28176.7,198497,595311.6,268278,1033832.73,267,4052.88,1052158,7035869.15,447,450.5
1199,01-11-2023,Payment Banks,Airtel Payments Bank,0,0,0,103803,0,3490565,0,7342325,0,0,0,0,0,0,0,0,6171,10679.67,188232,254855.24,0,0,56723,266658.65,0,0
1200,01-11-2023,Foreign Banks,American Express,0,0,52437,0,0,0,1356020,0,1248731,11181549.62,3346612,30009337.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,01-11-2023,Private Sector Banks,Axis Bank,6065,9817,1592257,728,707830,71518349,13437470,33727730,26673678,82832670.08,21634483,102995751.1,0,0,83079,377430.23,6823228,21484980.15,2904424,13520890.2,14858,378959.81,20140478,128323883.9,0,0
1202,01-11-2023,Private Sector Banks,Bandhan Bank,433,5,48193,0,0,0,0,5802074,0,0,0,0,0,0,0,0,310982,1021903.37,124352,420297.01,0,0,2279917,12341944.73,3600,3577.3
1203,01-11-2023,Foreign Banks,Bank of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,01-11-2023,Public Sector Banks,Bank of Baroda,8444,2564,32865,45071,11208,1472139,2183629,92992617,2393488,8765422.2,2337803,14420620.66,0,0,16696,78885.8,4637322,10980198.55,857973,3391134.9,10,14.72,25378506,124180193,481,478.28
1205,01-11-2023,Public Sector Banks,Bank of India,5327,2901,43141,17731,0,915853,72537,48665137,148764,563301.04,62399,262707.83,0,0,9371,57663.64,3349053,7168896.34,1065412,1669060.66,0,0,17157100,70626117.07,2548,2542.57
1206,01-11-2023,Public Sector Banks,Bank of Maharashtra,1995,361,1786,1908,355014,1214061,33103,13532409,53631,231459.58,20717,112148.76,0,0,881,3998.07,1486317,2865849.35,422246,739806.58,6251,68856.02,6089301,27575902.73,0,0
1207,01-11-2023,Foreign Banks,Barclays Bank,0,0,0,0,1,0,0,840,0,0,0,0,0,0,0,0,41,357.83,6,5.85,0,0,401,3622.6,0,0
1208,01-11-2023,Private Sector Banks,CSB Bank,498,51,0,0,9448,0,48585,895355,97819,444356.2,84793,864880.83,0,0,0,0,192650,381802.33,15990,48454.08,16,119,467273,2238241.45,6,3.8
1209,01-11-2023,Public Sector Banks,Canara Bank,8140,4026,68053,13427,1,2654919,829561,56420528,925134,3316019.67,385089,1888638.18,0,0,83909,455535.75,7384746,18782545.24,1448851,4132141.65,3958,61951.68,34288108,160629104.7,879,699.28
1210,01-11-2023,Small Finance Banks,Capital Small Finance Bank,174,2,0,0,0,0,0,277244,0,0,0,0,0,0,0,0,33144,121068.83,5938,20925.22,0,0,124995,734267.42,0,0
1211,01-11-2023,Public Sector Banks,Central Bank of India,2857,964,2600,9254,5650,1093444,0,28858313,0,0,0,0,0,0,0,0,1804416,4585415.6,300873,967095.97,0,0,9167335,43198988.61,6738,6930.75
1212,01-11-2023,Foreign Banks,Citibank,0,0,0,0,0,0,178479,0,114337,701988.72,179012,2258396.15,0,0,593,4313.4,0,0,0,0,0,0,0,0,0,0
1213,01-11-2023,Private Sector Banks,City Union Bank,1114,540,6289,54525,0,64310,25519,2820581,52985,217400.05,18270,201359.96,0,0,535,2327.8,518072,1298455.76,65085,170738.22,0,0,2574375,13971753.17,0,0
1214,01-11-2023,Foreign Banks,DBS Bank,424,484,549,104,0,4910,463595,2021315,413651,1866663.47,228610,1934413.35,0,0,3349,10245,294677,650590.05,108536,313357.99,0,0,895208,4494995.64,0,0
1215,01-11-2023,Private Sector Banks,DCB Bank,411,5,8149,0,9773,0,0,767294,0,0,0,0,0,0,0,0,108629,314108.47,20399,94229.03,255,7999.36,345666,1462919.52,0,0
1216,01-11-2023,Foreign Banks,Deutsche Bank,13,4,0,0,0,3,0,119383,0,0,0,0,0,0,0,0,35734,120056.62,15157,57609.27,0,0,38447,229866.72,0,0
1217,01-11-2023,Private Sector Banks,Dhanlaxmi Bank,235,41,1569,0,0,31409,10621,549536,22023,52760.69,6123,23353.87,1,115.29,225,765.9,182702,330879.21,10577,27211.29,0,0,468219,2014960.58,0,0
1218,01-11-2023,Small Finance Banks,ESAF Small Finance Bank,593,2,0,2521,0,0,0,5414652,0,0,0,0,0,0,0,0,187714,296959.77,14744,35538.48,0,0,1015219,5050863.55,19,9.4
1219,01-11-2023,Small Finance Banks,Equitas Small Finance Bank,359,3,25645,302,62621,0,0,2299201,0,0,0,0,0,0,0,0,161634,349057.27,42167,178945.93,0,0,2974213,8636021.57,0,0
1220,01-11-2023,Private Sector Banks,Federal Bank,1626,303,19161,934,9598,4636493,791267,13337114,1443432,4624857.94,1408359,8637206.97,0,0,3886,18237.8,3598724,7753095.44,1410619,5001912.31,2534,33326.25,8465715,41686100.07,169,164.64
1221,01-11-2023,Small Finance Banks,Fincare Small Finance Bank,170,0,0,436,0,46699,0,5295272,0,0,0,0,0,0,0,0,41520,58115.84,8394,26010.06,0,0,916452,4520536.19,0,0
1222,01-11-2023,Payment Banks,Fino Payments Bank,0,0,0,399550,0,17612,0,8289039,0,0,0,0,0,0,0,0,164967,332935.11,8935,11150.67,0,0,2196063,7200507.88,167,103.31
1223,01-11-2023,Private Sector Banks,HDFC Bank,11237,9451,1519857,4574,1917259,0,19512140,52959912,46604833,161055970,29847723,259437228.1,0,0,190200,1157356.27,14835196,50246084.36,9389527,35090626.95,91800,1278536.77,40968130,258865444.4,8310,8238.76
1224,01-11-2023,Foreign Banks,HSBC,46,28,0,0,0,0,629851,670484,781371,3021145.6,1061503,5382974.25,0,0,1708,12606.68,255879,1047989.97,0,0,0,0,242471,1426736.98,0,0
1225,01-11-2023,Private Sector Banks,ICICI Bank,9794,7165,1530987,9896,579681,3345289,16206426,32501109,19620347,85782288.17,36660885,191943998.6,36,2487.24,59127,282625.3,9469617,33381476.74,3773803,19918221.52,20616,210108.45,19546695,134335095.9,1,0.5
1226,01-11-2023,Private Sector Banks,IDBI Bank,2273,1040,21629,121,10456,281004,33806,11647059,73807,270832.31,47637,176520.51,0,0,400,2232.59,1588391,3865189.11,293768,850357.63,0,0,5921335,30100026.48,372,357.95
1227,01-11-2023,Private Sector Banks,IDFC First Bank,813,311,40665,11161,0,38079,2116838,6656381,3377127,11409548.4,2015722,13698102.18,0,0,25638,108224.5,832571,2490684.77,304118,3161304.95,0,0,4278512,21340872,0,0
1228,01-11-2023,Payment Banks,India Post Payments Bank,0,0,0,236945,0,574290,0,13587491,0,0,0,0,0,0,0,0,0,0,339820,106602.79,0,0,0,0,0,0
1229,01-11-2023,Public Sector Banks,Indian Bank,4296,590,22679,10835,0,3548847,184416,33303082,135941,567138.28,69299,526831.36,0,0,3888,27960.12,4068324,9116712.81,1146212,2300083.1,3334,53283.05,21484201,99714323.09,15580,15498.75
1230,01-11-2023,Public Sector Banks,Indian Overseas Bank,2787,730,0,0,0,315044,84957,18359700,74714,216742.33,21989,74712.77,0,0,2498,12362.08,2776905,6077379.62,617395,1289591.78,0,0,12068356,51229665.31,0,0
1231,01-11-2023,Private Sector Banks,IndusInd Bank,1779,1153,215002,146,59197,3717013,2659808,9216472,3857753,20188065.72,2489789,60648313.79,0,0,25137,130722.45,1015087,2916980.31,639478,3475623.55,921,57007.39,4144529,28598236.09,0,0
1232,01-11-2023,Private Sector Banks,Jammu & Kashmir Bank,932,629,13077,942,0,333002,110095,4155962,182151,1434123.69,104208,376434.63,0,0,7973,33468.13,1458301,2997214.56,1356983,688583.99,0,0,5678204,30963966.19,1,0.1
1233,01-11-2023,Small Finance Banks,Jana Small Finance Bank,59,2,0,162,0,495276,0,3048414,0,0,0,0,0,0,0,0,48896,98179.19,7429,19638.73,0,0,405703,2145602.11,0,0
1234,01-11-2023,Payment Banks,Jio Payments Bank,0,0,0,0,0,15913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,01-11-2023,Private Sector Banks,Karnataka Bank,900,585,9789,0,0,69678,0,5061984,0,0,0,0,0,0,0,0,943948,1904777.8,96471,250227.59,0,0,3953392,18407947.95,0,0
1236,01-11-2023,Private Sector Banks,Karur Vysya Bank,1447,810,8733,0,0,30834,10743,4604230,31019,197434,9699,121635.53,0,0,804,6448.7,1293446,3163016.25,213915,773329.54,0,939.4,4480076,21934842.02,0,0
1237,01-11-2023,Private Sector Banks,Kotak Mahindra Bank,1700,1497,87125,13886,96347,506637,5666441,31786794,7752409,26199940,4415267,37410901.56,0,0,39466,175476.9,2952273,7320101.44,2084189,5885790.51,0,0,13200498,57813410.63,0,0
1238,01-11-2023,Payment Banks,NSDL Payments Bank,0,0,190,477224,0,0,0,783865,0,0,0,0,0,0,0,0,1277,1230.91,28295,21432.96,0,0,8551,39343.17,0,0
1239,01-11-2023,Private Sector Banks,Nainital Bank,0,0,0,0,0,0,0,232985,0,0,0,0,0,0,0,0,19610,41974.97,9049,22976.23,0,0,81460,395579.34,20,15.5
1240,01-11-2023,Small Finance Banks,North East Small Finance Bank,13,1,0,0,0,0,0,405842,0,0,0,0,0,0,0,0,6451,8427.37,0,0,0,0,45447,198682.7,0,0
1241,01-11-2023,Payment Banks,Paytm Payments Bank,1,10,688151,0,0,34535520,0,32249647,0,0,0,0,0,0,0,0,248727,375783.17,745934,1482727.25,0,0,1163249,5197248.65,0,0
1242,01-11-2023,Public Sector Banks,Punjab & Sind Bank,899,26,559,190,706,96681,0,4049859,0,0,0,0,0,0,0,0,527727,1343572.22,84841,321428.91,0,0,1572971,7649054.5,0,0
1243,01-11-2023,Public Sector Banks,Punjab National Bank,8138,4467,40562,11265,659214,492677,467584,40106166,559235,2306107.83,255800,1159095.94,3,125.45,7699,22376.33,5480788,14620658.95,2042236,4663204.17,0,0,28028244,142590538,0,0
1244,01-11-2023,Private Sector Banks,RBL Bank,371,37,937659,0,47498,104867,4944182,1447901,7130376,33872955.9,3073571,34005116.6,0,0,41099,150049.86,218453,608335.47,102167,699051.12,80,4085.15,722131,3545313.5,0,0
1245,01-11-2023,Foreign Banks,SBM Bank India,0,0,0,2163,0,0,946146,740025,330172,429708.15,554060,862858.63,0,0,1787,5144.57,12274,39305.52,12347,38151.89,0,0,163979,296836.2,0,0
1246,01-11-2023,Small Finance Banks,Shivalik Small Finance Bank,27,0,0,0,0,0,0,83364,0,0,0,0,0,0,0,0,4736,12250.18,4118,16069.53,0,0,34695,186555.2,0,0
1247,01-11-2023,Private Sector Banks,South Indian Bank,893,419,16267,0,8529,86747,361531,3799093,726643,2570055.21,680089,4829728.93,0,0,0,0,1245499,2694763.53,201587,784989.37,0,0,3028009,14112624.95,0,0
1248,01-11-2023,Foreign Banks,Standard Chartered Bank,102,64,0,0,0,0,1027563,1108599,1361575,4747136.89,1332951,6136184.64,0,0,2363,14726.39,632678,1788502.6,71193,436063.33,29,351.69,771354,3914859.41,0,0
1249,01-11-2023,Public Sector Banks,State Bank of India,25545,39338,1248729,54594,836027,3266716,18251184,245706873,27126972,101552543.1,23061303,212523183.5,0,0,128217,515498.51,39879371,98337750.13,10428419,25487003.49,1280,18055.81,179218098,921203945.5,25709,24372.41
1250,01-11-2023,Small Finance Banks,Suryoday Small Finance Bank,0,0,0,67,0,0,0,709978,0,0,0,0,0,0,0,0,34367,41555.01,698,2229.68,0,0,327721,1031113.01,0,0
1251,01-11-2023,Private Sector Banks,Tamilnad Mercantile Bank,491,662,1980,0,0,114238,32575,2297510,44900,199572.48,16157,106768.69,0,0,1912,7828.43,393838,1012525.25,59241,140799.4,89,252.75,4995579,21387563.9,0,0
1252,01-11-2023,Public Sector Banks,UCO Bank,2245,227,11064,3568,772,925845,0,12803771,0,0,0,0,0,0,0,0,1462730,3530420.47,293002,816644.32,800,14296.07,6957989,32051792.44,638,606.9
1253,01-11-2023,Small Finance Banks,Ujjivan Small Finance Bank,561,4,0,0,0,550110,0,9781933,0,0,0,0,0,0,0,0,218693,396100.46,79803,224523.76,0,0,3280596,14074616.91,37,33.1
1254,01-11-2023,Public Sector Banks,Union Bank of India,7838,2239,40298,8016,219418,280946,791750,53584901,820044,3450382.97,1146523,2903489.81,0,0,23963,124270.82,5873090,12497573.97,2826728,5786460.9,2489,9524.82,44223755,142928649.6,8859,8602.17
1255,01-11-2023,Small Finance Banks,Unity Small Finance Bank,231,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0.6,2,0.64,0,0,32,42.9,0,0
1256,01-11-2023,Small Finance Banks,Utkarsh Small Finance Bank,309,7,0,568,0,32138,135,1782192,96,357.75,49,192.08,0,0,1,8,35657,77148.57,11868,23884.71,21,175.93,358510,1544445.17,0,0
1257,01-11-2023,Foreign Banks,Woori Bank,0,0,0,0,0,0,0,1103,0,0,0,0,0,0,0,0,2988,10650.51,1104,4105.18,0,0,864,6302.6,0,0
1258,01-11-2023,Private Sector Banks,Yes Bank,1112,169,74492,90194,267829,166700564,1751652,5074514,3225686,9989918.63,933625,10451041.38,0,0,18065,85347.1,836006,2224365.81,248565,1049579.53,65,1159.3,3127933,14669392.77,236,235.5
1259,01-12-2023,Small Finance Banks,AU Small Finance Bank,493,2,0,394,0,1127134,828168,2875390,997908,5827548.24,1465810,11830607.68,1044,1022.36,5310,31161.5,204275,542037.31,292719,1275995.44,238,3519.96,1061806,7054067.7,242,244.4
1260,01-12-2023,Payment Banks,Airtel Payments Bank,0,0,0,110008,0,3396101,0,7671834,0,0,0,0,0,0,0,0,8418,13128.3,163876,228704.65,0,0,73384,328080.17,0,0
1261,01-12-2023,Foreign Banks,American Express,0,0,52577,0,0,0,1357137,0,1386795,11263078.18,3427748,30746390.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,01-12-2023,Private Sector Banks,Axis Bank,6113,9793,1615668,728,718305,75282845,13584295,34454156,27669825,81240596.98,22543667,109312373.7,0,0,80870,365046.73,6895072,19926077.19,3006442,15171873.12,14885,380682.63,19942228,126223003.7,0,0
1263,01-12-2023,Private Sector Banks,Bandhan Bank,433,5,51879,0,0,0,0,5877680,0,0,0,0,0,0,0,0,313847,920514.47,123936,426822.24,0,0,2353387,12840987.07,2587,2622.6
1264,01-12-2023,Foreign Banks,Bank of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,01-12-2023,Foreign Banks,Bank of Bahrain and Kuwait,2,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,1704,5447.21,122,3600.61,0,0,1624,8559.3,0,0
1266,01-12-2023,Public Sector Banks,Bank of Baroda,8422,2608,34954,45176,11607,1498835,2243917,93535911,2418208,8449987.05,2461672,15357782.85,0,0,17671,83630.6,4538853,10012345.29,800551,3440481.76,16,32.85,24940155,119582986,455,456.38
1267,01-12-2023,Public Sector Banks,Bank of India,5327,2901,43486,17963,0,990639,73371,47055120,149982,563973.73,64101,292189.9,0,0,9994,61478.65,3181920,6336630.07,1010354,1746767.06,0,0,16734877,68012073.74,2662,2658.02
1268,01-12-2023,Public Sector Banks,Bank of Maharashtra,1973,352,1780,1918,355014,1226972,33030,13567181,50653,212928.04,20998,119730,0,0,910,4286,1431653,2432141.2,420645,757734.59,6594,72861.67,6116722,26625077.58,0,0
1269,01-12-2023,Foreign Banks,Barclays Bank,0,0,0,0,1,0,0,837,0,0,0,0,0,0,0,0,31,179.85,17,129.82,0,0,391,3600.2,0,0
1270,01-12-2023,Private Sector Banks,CSB Bank,519,51,0,0,9888,0,57482,889375,108239,457927.9,100699,1012231.75,0,0,0,0,218582,436515.8,17273,53351.8,0,0,478537,2281125.7,5,3.6
1271,01-12-2023,Public Sector Banks,Canara Bank,8125,3995,70045,13427,1,1968426,876575,57060996,990576,3466917.16,430261,2145012.19,0,0,91151,496390.5,7226370,17734528.45,1415578,4534296.75,3981,62322.53,33924966,159020573.1,841,659
1272,01-12-2023,Small Finance Banks,Capital Small Finance Bank,175,2,0,0,0,0,0,266402,0,0,0,0,0,0,0,0,30326,97562.08,5905,21223.91,0,0,120623,692428.63,0,0
1273,01-12-2023,Public Sector Banks,Central Bank of India,2857,1005,2698,9254,5714,1177046,0,29324324,0,0,0,0,0,0,0,0,1750370,4130307.75,295834,1049401.1,0,0,8938619,41286695.07,4895,5043.59
1274,01-12-2023,Foreign Banks,Citibank,0,0,0,0,0,0,184466,0,124152,896032.1,177751,2272189.63,0,0,592,4466.8,0,0,0,0,0,0,0,0,0,0
1275,01-12-2023,Private Sector Banks,City Union Bank,1126,539,6423,56948,0,65693,27050,2713583,50513,197928.44,18749,206681.05,0,0,465,2152.9,437079,1058698.92,58733,166698.97,0,0,2528205,13264503.11,0,0
1276,01-12-2023,Foreign Banks,DBS Bank,423,479,558,104,0,5057,482887,1998285,443556,2070954.98,253955,2057487.82,0,0,3406,10353.1,289646,622965.08,110294,304284.83,0,0,890966,4421139.76,0,0
1277,01-12-2023,Private Sector Banks,DCB Bank,411,5,8141,0,10536,0,0,793571,0,0,0,0,0,0,0,0,115609,316121.31,18584,84959.07,269,9052.36,364597,1463576.06,0,0
1278,01-12-2023,Foreign Banks,Deutsche Bank,13,4,0,0,0,6,0,119760,0,0,0,0,0,0,0,0,40464,123538.2,15831,61640.34,0,0,37945,224201.82,0,0
1279,01-12-2023,Private Sector Banks,Dhanlaxmi Bank,237,41,1577,0,0,31677,10967,538997,24374,54970.72,6916,26455.02,0,0,235,811.3,179973,330051.92,6463,15909.74,0,0,455385,1973233.72,0,0
1280,01-12-2023,Foreign Banks,Doha Bank,2,0,0,0,0,0,0,20695,0,0,0,0,0,0,0,0,1127,4274.96,194,256.19,0,0,923,4635.8,0,0
1281,01-12-2023,Small Finance Banks,ESAF Small Finance Bank,598,2,0,4003,0,0,0,5516689,0,0,0,0,0,0,0,0,193886,316861.89,13574,34702.38,0,0,1049677,5243791.24,11,7.2
1282,01-12-2023,Small Finance Banks,Equitas Small Finance Bank,359,4,26317,302,65062,0,0,2062725,0,0,0,0,0,0,0,0,158632,327746.91,44137,192626.74,0,0,2870663,8479270.76,0,0
1283,01-12-2023,Private Sector Banks,Federal Bank,1634,326,19380,940,7660,4728701,923312,13348511,1691869,5259070.5,2006908,11867358.58,0,0,4422,20307.47,3899526,8659439.81,1437321,5028009.93,2623,36448.98,8761421,43668000.68,118,111.3
1284,01-12-2023,Small Finance Banks,Fincare Small Finance Bank,171,0,0,436,0,56221,0,5461348,0,0,0,0,0,0,0,0,39816,56231.24,8395,25034.43,0,0,895671,4578016.11,0,0
1285,01-12-2023,Payment Banks,Fino Payments Bank,0,0,0,402052,0,19708,0,8505146,0,0,0,0,0,0,0,0,159829,329468.33,8269,9646.32,0,0,2023807,6507933.23,154,95.3
1286,01-12-2023,Private Sector Banks,HDFC Bank,11301,9387,1553924,4592,1961689,0,19878068,53330797,51520706,158608271.2,31909775,289110454,0,0,198624,1202935.16,15092109,46910149.5,9504718,37052394.78,94881,1309176.37,40540285,253688744.2,7031,6950.21
1287,01-12-2023,Foreign Banks,HSBC,46,28,0,0,0,0,632199,690685,880331,3152019.26,1154444,6166707.95,0,0,1704,12688.2,294852,1193122.92,0,0,0,0,259114,1542453.63,0,0
1288,01-12-2023,Private Sector Banks,ICICI Bank,9866,7164,1566768,9925,581007,3369758,16484458,32481406,20857808,82983381.69,40042476,199169791.1,56,3844.66,61264,280219.57,9941564,32590568.76,3880976,22470149.87,20128,200139.45,19371749,132448243.5,4,2.15
1289,01-12-2023,Private Sector Banks,IDBI Bank,2284,1038,18745,121,10276,285111,33933,11582252,69045,237935.2,49368,187247.56,0,0,404,2182.1,1537191,3480972.7,292087,871811.64,0,0,5803101,28896950.9,267,255.69
1290,01-12-2023,Private Sector Banks,IDFC First Bank,824,312,41823,10775,0,38079,2236817,6762047,4542101,12211120.21,2183085,14002788.57,0,0,27383,115229.1,839181,2241868.61,295514,2208268.49,0,0,4329543,21175150.28,0,0
1291,01-12-2023,Payment Banks,India Post Payments Bank,0,0,0,349345,0,644662,0,13695959,0,0,0,0,0,0,0,0,0,0,344020,94883.7,0,0,0,0,0,0
1292,01-12-2023,Public Sector Banks,Indian Bank,4300,599,21725,10942,0,3607247,185763,32155601,143566,582344.3,75173,567455.31,0,0,4430,31925.68,3861842,8404073.86,1154295,2431202.27,3163,52088.3,21036165,97297543.01,13826,13750.17
1293,01-12-2023,Public Sector Banks,Indian Overseas Bank,2784,731,0,0,0,320245,82183,18600057,76298,207085.55,21421,78976.65,0,0,2732,12964.1,2697597,5678341.65,609726,1347223.02,0,0,11965995,50405658.83,0,0
1294,01-12-2023,Private Sector Banks,IndusInd Bank,1790,1149,224142,146,59254,3831702,2733139,10160388,4058463,21565086.15,3101680,68218029.55,0,0,26881,139832.43,1006723,2678871.85,671162,3214059.45,1033,72860.19,4282083,27088691.09,0,0
1295,01-12-2023,Private Sector Banks,Jammu & Kashmir Bank,936,627,14212,942,0,333142,113355,4159591,187501,1433371.84,112145,408391.69,0,0,9332,38003.49,1538422,3117198.5,1501544,989341.59,0,0,6040274,31297461.69,2,2
1296,01-12-2023,Small Finance Banks,Jana Small Finance Bank,59,2,0,157,0,495354,0,3088409,0,0,0,0,0,0,0,0,50304,99360.79,8342,23328.22,0,0,429129,2241349.96,0,0
1297,01-12-2023,Payment Banks,Jio Payments Bank,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,01-12-2023,Foreign Banks,KEB Hana Bank,1,0,0,0,0,0,0,1331,0,0,0,0,0,0,0,0,967,3172.66,87,248.68,0,0,381,2697.19,0,0
1299,01-12-2023,Private Sector Banks,Karnataka Bank,900,582,9897,0,0,71826,0,5127764,0,0,0,0,0,0,0,0,912576,1721852.93,87377,227390.09,0,0,3872276,17935409.41,0,0
1300,01-12-2023,Private Sector Banks,Karur Vysya Bank,1444,807,6765,0,0,31878,10611,4641707,28448,182163.21,10429,134767.89,0,0,809,6241.6,1208957,2897599.28,208964,809319.28,0,1055.07,4505259,21728333.42,0,0
1301,01-12-2023,Foreign Banks,Kookmin Bank,1,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,491,206.41,131,428.72,0,0,183,1319.7,0,0
1302,01-12-2023,Private Sector Banks,Kotak Mahindra Bank,1724,1515,77707,4407,98710,512454,5790957,32424605,9323282,24865679.42,4845839,39891977.68,0,0,41406,185360.87,2992770,6808688.04,2190855,6502599.67,0,0,13147856,56367090.22,0,0
